score,preferred,last_name,first_name,researcher_id
7701,"Coronavirus Disease Outbreak in Call Center, South Korea - Volume 26, Number 8—August 2020 - Emerging Infectious Diseases journal - CDC",Kim,Hea Sook,
7701,"Coronavirus Disease Outbreak in Call Center, South Korea - Volume 26, Number 8—August 2020 - Emerging Infectious Diseases journal - CDC",Kim,Chang Bo,
7701,"Coronavirus Disease Outbreak in Call Center, South Korea - Volume 26, Number 8—August 2020 - Emerging Infectious Diseases journal - CDC",Jang,Hanaram,
7701,"Coronavirus Disease Outbreak in Call Center, South Korea - Volume 26, Number 8—August 2020 - Emerging Infectious Diseases journal - CDC",Lee,Sangeun,
7701,"Coronavirus Disease Outbreak in Call Center, South Korea - Volume 26, Number 8—August 2020 - Emerging Infectious Diseases journal - CDC",Yoon,Hyung Jun,
7701,"Coronavirus Disease Outbreak in Call Center, South Korea - Volume 26, Number 8—August 2020 - Emerging Infectious Diseases journal - CDC",Park,Ok,
7701,"Coronavirus Disease Outbreak in Call Center, South Korea - Volume 26, Number 8—August 2020 - Emerging Infectious Diseases journal - CDC",Park,Young Joon,
7701,"Coronavirus Disease Outbreak in Call Center, South Korea - Volume 26, Number 8—August 2020 - Emerging Infectious Diseases journal - CDC",Kim,Young Bok,
7701,"Coronavirus Disease Outbreak in Call Center, South Korea - Volume 26, Number 8—August 2020 - Emerging Infectious Diseases journal - CDC",Huh,In Sil,ur.01265262253.70
7657,Observational Study of Hydroxychloroquine in Hospitalized Patients with Covid-19,Hripcsak,George,ur.01304304572.48
7657,Observational Study of Hydroxychloroquine in Hospitalized Patients with Covid-19,Sun,Yifei,ur.07455656231.15
7657,Observational Study of Hydroxychloroquine in Hospitalized Patients with Covid-19,Geleris,Joshua,ur.015363347031.27
7657,Observational Study of Hydroxychloroquine in Hospitalized Patients with Covid-19,Manson,Daniel K,ur.012336216633.17
7657,Observational Study of Hydroxychloroquine in Hospitalized Patients with Covid-19,Platt,Jonathan,
7657,Observational Study of Hydroxychloroquine in Hospitalized Patients with Covid-19,Sobieszczyk,Magdalena E,ur.013663325007.07
7657,Observational Study of Hydroxychloroquine in Hospitalized Patients with Covid-19,Baldwin,Matthew,ur.01221273336.94
7657,Observational Study of Hydroxychloroquine in Hospitalized Patients with Covid-19,Schluger,Neil W,ur.0651566106.30
7657,Observational Study of Hydroxychloroquine in Hospitalized Patients with Covid-19,Kubin,Christine,ur.01211413174.02
7657,Observational Study of Hydroxychloroquine in Hospitalized Patients with Covid-19,Barr,R Graham,ur.01053041010.79
7657,Observational Study of Hydroxychloroquine in Hospitalized Patients with Covid-19,Zucker,Jason,ur.0671366471.22
7657,Observational Study of Hydroxychloroquine in Hospitalized Patients with Covid-19,Labella,Angelena,ur.01014112360.04
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Horne,Elizea,ur.016361476075.96
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Malahleha,Mookho,ur.0732276355.01
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Gilbert,Sarah,ur.0762502203.86
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Taoushanis,Carol,ur.010354501503.45
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Cutland,Clare L,ur.014745402454.20
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Oelofse,Suzette,ur.016120036357.51
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Baillie,Vicky,ur.01235513461.21
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,du Plessis,Jeanine,
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Patel,Faeezah,ur.01076006342.03
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Aley,Parvinder,ur.01144267763.20
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Villafana,Tonya L,ur.01160651642.84
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Durham,Nicholas M,
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Bhiman,Jinal N,ur.01217220246.13
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Izu,Alane,ur.01051426511.85
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Sigal,Alex,
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,van Eck,Samuel,
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Rhead,Sarah,
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Dheda,Keertan,ur.01257776220.51
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Moultrie,Andrew,ur.015432706003.74
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Wibmer,Constantinos K,ur.0603724441.86
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Ahmed,Khatija,ur.016453420063.28
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Kelly,Elizabeth J,ur.010623611357.52
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Molapo,Kgaogelo,ur.012764416375.83
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,de Oliveira,Tulio,ur.01241142544.51
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Rodel,Hylton,ur.013653525017.18
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Laubscher,Matt,ur.012770776712.04
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Voysey,Merryn,ur.01043520166.14
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Masilela,Mduduzi,ur.07662265775.54
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Bhorat,Qasim E,ur.016706671635.11
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Padayachee,Sherman D,ur.013426040535.84
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,McKenzie,Shakeel,ur.011103746703.74
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Barnabas,Shaun L,ur.01077552167.43
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Madhi,Shabir A,ur.01165655111.49
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Hwa,Shi-Hsia,ur.01365630727.00
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Rossouw,Lindie,ur.010516550503.21
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Kwatra,Gaurav,ur.01340446423.72
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Pillay,Sureshnee,ur.0605377427.61
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Lambe,Teresa,
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Briner,Carmen,ur.013525042277.44
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Masenya,Masebole,ur.015714736755.26
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Bhorat,As'ad E,ur.016251104632.02
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Groenewald,Marisa,
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Pollard,Andrew J,
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Jose,Aylin,
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Koen,Anthonet L,ur.01050512507.64
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Moore,Penny L,ur.016541334057.78
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Bhikha,Sutika,ur.011647423403.19
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Fairlie,Lee,ur.01072731604.87
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Tegally,Houriiyah,ur.07544025467.47
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Esmail,Aliasgar,ur.0774746543.48
7644,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant,Thombrayil,Asha,ur.013110347175.40
7633,Covid-19 Breakthrough Infections in Vaccinated Health Care Workers,Zuckerman,Neta,ur.01113151555.86
7633,Covid-19 Breakthrough Infections in Vaccinated Health Care Workers,Rubin,Carmit,ur.0650165263.09
7633,Covid-19 Breakthrough Infections in Vaccinated Health Care Workers,Lustig,Yaniv,ur.01177755223.26
7633,Covid-19 Breakthrough Infections in Vaccinated Health Care Workers,Indenbaum,Victoria,ur.012243404525.69
7633,Covid-19 Breakthrough Infections in Vaccinated Health Care Workers,Tal,Ilana,ur.01203235571.90
7633,Covid-19 Breakthrough Infections in Vaccinated Health Care Workers,Lipsitch,Marc,ur.0750403636.04
7633,Covid-19 Breakthrough Infections in Vaccinated Health Care Workers,Bar-Chaim,Adina,ur.0741462573.00
7633,Covid-19 Breakthrough Infections in Vaccinated Health Care Workers,Gonen,Tal,ur.01315311104.06
7633,Covid-19 Breakthrough Infections in Vaccinated Health Care Workers,Amit,Sharon,ur.0736316167.73
7633,Covid-19 Breakthrough Infections in Vaccinated Health Care Workers,Cohen,Carmit,ur.014753132231.81
7633,Covid-19 Breakthrough Infections in Vaccinated Health Care Workers,Regev-Yochay,Gili,ur.01300073010.49
7633,Covid-19 Breakthrough Infections in Vaccinated Health Care Workers,Bergwerk,Moriah,ur.016645610717.10
7633,Covid-19 Breakthrough Infections in Vaccinated Health Care Workers,Kreiss,Yitshak,ur.01175667404.72
7633,Covid-19 Breakthrough Infections in Vaccinated Health Care Workers,Mandelboim,Michal,ur.01105123653.33
7633,Covid-19 Breakthrough Infections in Vaccinated Health Care Workers,Levin,Einav Gal,ur.07366365054.48
7633,Covid-19 Breakthrough Infections in Vaccinated Health Care Workers,Zavitan,Malka,
7623,The race for coronavirus vaccines: a graphical guide,Callaway,Ewen,
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Chelico,John D.,ur.0650027671.20
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Kim,Eun Ji,ur.010247325123.07
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Davidson,Karina W.,ur.01361040570.31
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Qiu,Michael,
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Becker,Lance B.,ur.0674122065.88
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Kozel,Zachary M.,ur.012007044607.22
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",McGinn,Thomas,ur.0727355506.22
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Mogavero,Jazmin N.,ur.015740465643.81
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Dominello,Andrew J.,ur.012730154155.01
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Cookingham,Jennifer,ur.010537632555.78
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Cohen,Stuart L.,ur.016553166351.85
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Hirsch,Jamie S.,ur.0631255506.12
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Coppa,Kevin,ur.011335213155.25
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Harvin,Tiffany G.,
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Falzon,Louise,ur.0646035452.06
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Osorio,Gabrielle A.,ur.014371230355.01
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Zanos,Theodoros P.,ur.0761600773.07
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Marrast,Lyndonna M.,ur.01365407576.40
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Gitlin,Jordan,ur.0632404077.18
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Hirschwerk,David A.,ur.01152603332.73
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Richardson,Safiya,ur.01146360247.62
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Duer-Hefele,Joan,ur.0773453707.55
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Hajizadeh,Negin,ur.01266577001.38
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Crawford,James M.,
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Barnaby,Douglas P.,ur.01160246513.37
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Narasimhan,Mangala,ur.01333452212.55
7612,"Presenting Characteristics, Comorbidities, and Outcomes Among 5700 Patients Hospitalized With COVID-19 in the New York City Area",Diefenbach,Michael A.,ur.0666126167.30
7610,Association between vaccination status and reported incidence of post-acute COVID-19 symptoms in Israel: a cross-sectional study of patients tested between March 2020 and November 2021,Kuodi,Paul,ur.010630002731.20
7610,Association between vaccination status and reported incidence of post-acute COVID-19 symptoms in Israel: a cross-sectional study of patients tested between March 2020 and November 2021,Wiegler,Karine Beiruti,ur.010341266567.10
7610,Association between vaccination status and reported incidence of post-acute COVID-19 symptoms in Israel: a cross-sectional study of patients tested between March 2020 and November 2021,Glikman,Daniel,ur.0701103604.83
7610,Association between vaccination status and reported incidence of post-acute COVID-19 symptoms in Israel: a cross-sectional study of patients tested between March 2020 and November 2021,Nazzal,Saleh,ur.015360440206.14
7610,Association between vaccination status and reported incidence of post-acute COVID-19 symptoms in Israel: a cross-sectional study of patients tested between March 2020 and November 2021,Gorelik,Yanay,ur.012134211025.87
7610,Association between vaccination status and reported incidence of post-acute COVID-19 symptoms in Israel: a cross-sectional study of patients tested between March 2020 and November 2021,Zayyad,Hiba,ur.0725716165.10
7610,Association between vaccination status and reported incidence of post-acute COVID-19 symptoms in Israel: a cross-sectional study of patients tested between March 2020 and November 2021,Edelstein,Michael,ur.011203002715.06
7610,Association between vaccination status and reported incidence of post-acute COVID-19 symptoms in Israel: a cross-sectional study of patients tested between March 2020 and November 2021,Wertheim,Ofir,ur.012372536206.08
7610,Association between vaccination status and reported incidence of post-acute COVID-19 symptoms in Israel: a cross-sectional study of patients tested between March 2020 and November 2021,Abu Jabal,Kamal,ur.01232443533.46
7610,Association between vaccination status and reported incidence of post-acute COVID-19 symptoms in Israel: a cross-sectional study of patients tested between March 2020 and November 2021,Dror,Amiel A.,ur.01106722432.26
7599,Unravelling the Role of the Mandatory Use of Face Covering Masks for the Control of SARS-CoV-2 in Schools: A Quasi-Experimental Study Nested in a Population-Based Cohort in Catalonia (Spain),Medina-Peralta,Manuel,ur.01034723352.84
7599,Unravelling the Role of the Mandatory Use of Face Covering Masks for the Control of SARS-CoV-2 in Schools: A Quasi-Experimental Study Nested in a Population-Based Cohort in Catalonia (Spain),Prats,Clara,ur.01323254521.43
7599,Unravelling the Role of the Mandatory Use of Face Covering Masks for the Control of SARS-CoV-2 in Schools: A Quasi-Experimental Study Nested in a Population-Based Cohort in Catalonia (Spain),Bassat,Quique,ur.01074511734.95
7599,Unravelling the Role of the Mandatory Use of Face Covering Masks for the Control of SARS-CoV-2 in Schools: A Quasi-Experimental Study Nested in a Population-Based Cohort in Catalonia (Spain),Gatell,Anna,ur.015425701363.01
7599,Unravelling the Role of the Mandatory Use of Face Covering Masks for the Control of SARS-CoV-2 in Schools: A Quasi-Experimental Study Nested in a Population-Based Cohort in Catalonia (Spain),Alvarez-Lacalle,Enric,ur.0676042470.51
7599,Unravelling the Role of the Mandatory Use of Face Covering Masks for the Control of SARS-CoV-2 in Schools: A Quasi-Experimental Study Nested in a Population-Based Cohort in Catalonia (Spain),Alonso,Sergio,ur.0610445501.94
7599,Unravelling the Role of the Mandatory Use of Face Covering Masks for the Control of SARS-CoV-2 in Schools: A Quasi-Experimental Study Nested in a Population-Based Cohort in Catalonia (Spain),Mas,Ariadna,ur.015500451707.81
7599,Unravelling the Role of the Mandatory Use of Face Covering Masks for the Control of SARS-CoV-2 in Schools: A Quasi-Experimental Study Nested in a Population-Based Cohort in Catalonia (Spain),Fina-Aviles,Francesc,ur.01230127255.99
7599,Unravelling the Role of the Mandatory Use of Face Covering Masks for the Control of SARS-CoV-2 in Schools: A Quasi-Experimental Study Nested in a Population-Based Cohort in Catalonia (Spain),Pino,David,ur.016657424717.63
7599,Unravelling the Role of the Mandatory Use of Face Covering Masks for the Control of SARS-CoV-2 in Schools: A Quasi-Experimental Study Nested in a Population-Based Cohort in Catalonia (Spain),Coma,Ermengol,ur.0642131244.21
7599,Unravelling the Role of the Mandatory Use of Face Covering Masks for the Control of SARS-CoV-2 in Schools: A Quasi-Experimental Study Nested in a Population-Based Cohort in Catalonia (Spain),Hermosilla,Eduardo,ur.0734503577.93
7599,Unravelling the Role of the Mandatory Use of Face Covering Masks for the Control of SARS-CoV-2 in Schools: A Quasi-Experimental Study Nested in a Population-Based Cohort in Catalonia (Spain),Méndez-Boo,Leonardo,ur.0750565120.04
7599,Unravelling the Role of the Mandatory Use of Face Covering Masks for the Control of SARS-CoV-2 in Schools: A Quasi-Experimental Study Nested in a Population-Based Cohort in Catalonia (Spain),Asso,Laia,ur.013163010714.34
7599,Unravelling the Role of the Mandatory Use of Face Covering Masks for the Control of SARS-CoV-2 in Schools: A Quasi-Experimental Study Nested in a Population-Based Cohort in Catalonia (Spain),Català,Martí,ur.013062305037.22
7599,Unravelling the Role of the Mandatory Use of Face Covering Masks for the Control of SARS-CoV-2 in Schools: A Quasi-Experimental Study Nested in a Population-Based Cohort in Catalonia (Spain),Soriano-Arandes,Antoni,ur.010452051364.78
7573,Quantifying SARS-CoV-2 transmission suggests epidemic control with digital contact tracing,Parker,Michael,ur.0621200426.94
7573,Quantifying SARS-CoV-2 transmission suggests epidemic control with digital contact tracing,Kendall,Michelle,ur.010602206271.36
7573,Quantifying SARS-CoV-2 transmission suggests epidemic control with digital contact tracing,Fraser,Christophe,ur.01117563357.14
7573,Quantifying SARS-CoV-2 transmission suggests epidemic control with digital contact tracing,Wymant,Chris,ur.07744360620.57
7573,Quantifying SARS-CoV-2 transmission suggests epidemic control with digital contact tracing,Zhao,Lele,ur.07621634154.45
7573,Quantifying SARS-CoV-2 transmission suggests epidemic control with digital contact tracing,Bonsall,David,ur.01323374357.86
7573,Quantifying SARS-CoV-2 transmission suggests epidemic control with digital contact tracing,Abeler-Dörner,Lucie,ur.01226317443.77
7573,Quantifying SARS-CoV-2 transmission suggests epidemic control with digital contact tracing,Ferretti,Luca,ur.0604607310.31
7573,Quantifying SARS-CoV-2 transmission suggests epidemic control with digital contact tracing,Nurtay,Anel,ur.015201663053.40
7560,Persistent Cardiac Magnetic Resonance Imaging Findings in a Cohort of Adolescents with Post-Coronavirus Disease 2019 mRNA Vaccine Myopericarditis,Schauer,Jenna,ur.011655715647.51
7560,Persistent Cardiac Magnetic Resonance Imaging Findings in a Cohort of Adolescents with Post-Coronavirus Disease 2019 mRNA Vaccine Myopericarditis,Law,Yuk,ur.01137721221.96
7560,Persistent Cardiac Magnetic Resonance Imaging Findings in a Cohort of Adolescents with Post-Coronavirus Disease 2019 mRNA Vaccine Myopericarditis,Sagiv,Eyal,ur.01060517747.29
7560,Persistent Cardiac Magnetic Resonance Imaging Findings in a Cohort of Adolescents with Post-Coronavirus Disease 2019 mRNA Vaccine Myopericarditis,Portman,Michael A,ur.0701446623.05
7560,Persistent Cardiac Magnetic Resonance Imaging Findings in a Cohort of Adolescents with Post-Coronavirus Disease 2019 mRNA Vaccine Myopericarditis,Chikkabyrappa,Sathish Mallenahalli,ur.01007566067.88
7560,Persistent Cardiac Magnetic Resonance Imaging Findings in a Cohort of Adolescents with Post-Coronavirus Disease 2019 mRNA Vaccine Myopericarditis,Buddhe,Sujatha,ur.0757042233.43
7560,Persistent Cardiac Magnetic Resonance Imaging Findings in a Cohort of Adolescents with Post-Coronavirus Disease 2019 mRNA Vaccine Myopericarditis,Studer,Matthew,
7560,Persistent Cardiac Magnetic Resonance Imaging Findings in a Cohort of Adolescents with Post-Coronavirus Disease 2019 mRNA Vaccine Myopericarditis,Colyer,Jessica,ur.01322476371.85
7560,Persistent Cardiac Magnetic Resonance Imaging Findings in a Cohort of Adolescents with Post-Coronavirus Disease 2019 mRNA Vaccine Myopericarditis,Gulhane,Avanti,ur.012340706060.52
7556,"Pandemics Depress the Economy, Public Health Interventions Do Not: Evidence from the 1918 Flu",Correia,Sergio,ur.014225726714.40
7556,"Pandemics Depress the Economy, Public Health Interventions Do Not: Evidence from the 1918 Flu",Verner,Emil,ur.014111334611.18
7556,"Pandemics Depress the Economy, Public Health Interventions Do Not: Evidence from the 1918 Flu",Luck,Stephan,ur.016374306126.79
7551,Myocarditis-induced Sudden Death in South Korea after BNT162b2 mRNA COVID-19 Vaccination: Case Report Focusing on the Histopathological Findings,Yeo,Nam Seok,ur.013165344014.77
7551,Myocarditis-induced Sudden Death in South Korea after BNT162b2 mRNA COVID-19 Vaccination: Case Report Focusing on the Histopathological Findings,Choi,Sangjoon,ur.016101271514.91
7551,Myocarditis-induced Sudden Death in South Korea after BNT162b2 mRNA COVID-19 Vaccination: Case Report Focusing on the Histopathological Findings,Seo,Jeong-Wook,ur.01260123017.19
7551,Myocarditis-induced Sudden Death in South Korea after BNT162b2 mRNA COVID-19 Vaccination: Case Report Focusing on the Histopathological Findings,Lee,Jong Kyu,ur.012367763414.59
7551,Myocarditis-induced Sudden Death in South Korea after BNT162b2 mRNA COVID-19 Vaccination: Case Report Focusing on the Histopathological Findings,Kim,Min-ju,ur.010271164425.16
7551,Myocarditis-induced Sudden Death in South Korea after BNT162b2 mRNA COVID-19 Vaccination: Case Report Focusing on the Histopathological Findings,Jeon,Yo Han,ur.07676024336.94
7551,Myocarditis-induced Sudden Death in South Korea after BNT162b2 mRNA COVID-19 Vaccination: Case Report Focusing on the Histopathological Findings,Lee,SangHan,ur.015417141237.80
7551,Myocarditis-induced Sudden Death in South Korea after BNT162b2 mRNA COVID-19 Vaccination: Case Report Focusing on the Histopathological Findings,Park,Ji Hyun,ur.015373767247.54
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Yan,Bing,ur.015736174547.01
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Shi,Zheng-Li,ur.012321453367.61
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Zhang,Lei,ur.010452676461.21
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Huang,Chao-Lin,ur.013022047745.39
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Xiao,Geng-Fu,ur.0666617712.38
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Guo,Hua,ur.01372202176.19
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Hu,Ben,ur.01234446535.67
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Yang,Xing-Lou,ur.01156515364.78
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Liu,Mei-Qin,ur.016700417747.25
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Jiang,Ren-Di,ur.01241553051.74
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Chen,Ying,ur.010677641545.85
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Liu,Lin-Lin,
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Deng,Fei,ur.01213137713.21
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Chen,Jing,ur.013462476756.04
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Li,Bei,ur.0753460177.80
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Zhou,Peng,ur.0731467610.04
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Chen,Quan-Jiao,ur.010247323047.33
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Zhu,Yan,ur.01115421065.48
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Wang,Xian-Guang,ur.015144256145.08
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Zheng,Xiao-Shuang,ur.015324507366.43
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Zhao,Kai,ur.016277636357.66
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Shen,Xu-Rui,ur.011602602004.01
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Zhan,Fa-Xian,ur.0647317470.93
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Chen,Hui-Dong,ur.013617430345.83
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Wang,Yan-Yi,ur.01212175560.09
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Luo,Yun,ur.013270334654.98
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Wang,Xi,ur.0754142472.56
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Si,Hao-Rui,ur.010422074065.78
7528,A pneumonia outbreak associated with a new coronavirus of probable bat origin,Zhang,Wei,ur.07653266271.21
